"cc_lv","cc_av","pav_lv","pav_av","av_lv","av_av","nc","nv","g","p","phi","l","k"
1500,1500,3505.87018814512,3715.6559024309,11604,11670,24,1500,2,0.5,0,1,16
1500,1500,4031.35238095236,3981.82727272724,11976,12036,24,1500,2,0.5,0,1,16
1500,1500,3880.72911255418,4064.24404761913,11928,11982,24,1500,2,0.5,0,1,16
1500,754,4036.14206349204,2549.06966089458,12016,12064,24,1500,2,0.5,0,1,16
1500,1500,4031.35238095235,4067.7857142858,11976,12012,24,1500,2,0.5,0,1,16
1500,774,3294.30924075914,2616.68424075916,12336,12384,24,1500,2,0.5,0,1,16
1500,780,3920.50432900439,2636.96861471853,12240,12480,24,1500,2,0.5,0,1,16
1500,1500,3203.89831002322,3203.89831002322,11790,11790,24,1500,2,0.5,0,1,16
1500,795,3342.99204961695,2687.67954961696,12630,12720,24,1500,2,0.5,0,1,16
1500,751,3978.14455266952,2538.9274739149,12006,12016,24,1500,2,0.5,0,1,16
1500,1500,3983.30036075033,3257.21757686748,12048,12112,24,1500,2,0.5,0,1,16
1500,1500,3194.62539405031,3194.62539405031,11734,11734,24,1500,2,0.5,0,1,16
1500,1500,4061.52738095235,3663.51079753572,12228,12684,24,1500,2,0.5,0,1,16
1500,1500,3189.98893606385,3189.98893606385,11706,11706,24,1500,2,0.5,0,1,16
1500,1500,3758.75351592851,3888.8881313132,11990,11992,24,1500,2,0.5,0,1,16
1500,1500,4069.20238095247,3584.69049284042,12024,12144,24,1500,2,0.5,0,1,16
1500,1500,3731.8175074925,3961.94058441555,11790,11874,24,1500,2,0.5,0,1,16
1500,1500,3215.48945498936,3215.48945498936,11860,11860,24,1500,2,0.5,0,1,16
1500,1500,3885.82849927857,4032.31031746029,11968,11984,24,1500,2,0.5,0,1,16
1500,1500,3549.65924630918,3549.65924630918,11904,11904,24,1500,2,0.5,0,1,16
1500,1500,3953.83860028857,4058.81349206357,11808,11936,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3596.95142912635,12000,12228,24,1500,2,0.5,0,1,16
1500,770,3992.13888888886,2603.16132478625,12120,12320,24,1500,2,0.5,0,1,16
1500,1500,3518.13112443106,3518.13112443106,11688,11688,24,1500,2,0.5,0,1,16
1500,752,4035.1841269841,2542.30820290813,12008,12032,24,1500,2,0.5,0,1,16
1500,1500,4066.13293650802,4034.70515873013,11998,12004,24,1500,2,0.5,0,1,16
1500,1500,4042.8476190476,3280.39986679977,12072,12252,24,1500,2,0.5,0,1,16
1500,1500,4068.73015873025,3261.85403485394,12020,12140,24,1500,2,0.5,0,1,16
1500,771,3287.35455377946,2606.54205377947,12294,12336,24,1500,2,0.5,0,1,16
1500,1500,3878.68935786442,4028.95753968251,11912,11956,24,1500,2,0.5,0,1,16
1500,1500,4069.9107142858,3780.30232267732,12030,12150,24,1500,2,0.5,0,1,16
1500,784,3924.5838383839,2650.49153069145,12272,12544,24,1500,2,0.5,0,1,16
1500,1500,4038.05793650791,3257.21757686748,12032,12112,24,1500,2,0.5,0,1,16
1500,771,3600.45455377948,2606.54205377947,12252,12336,24,1500,2,0.5,0,1,16
1500,768,3595.19986679979,2596.39986679979,12216,12288,24,1500,2,0.5,0,1,16
1500,760,3900.10678210685,2569.35403485396,12080,12160,24,1500,2,0.5,0,1,16
1500,760,3900.10678210685,2569.35403485396,12080,12160,24,1500,2,0.5,0,1,16
1500,1500,4070.85515873025,3991.40234487732,12038,12114,24,1500,2,0.5,0,1,16
1500,1500,3991.40234487732,3282.718095793,12114,12266,24,1500,2,0.5,0,1,16
1500,1500,3878.68935786442,3969.306024531,11912,11934,24,1500,2,0.5,0,1,16
1500,1500,3217.80768398259,3217.80768398259,11874,11874,24,1500,2,0.5,0,1,16
1500,1500,4027.04166666664,4062.82738095246,11940,11970,24,1500,2,0.5,0,1,16
1500,1500,3549.65924630918,3749.32591297591,11904,11920,24,1500,2,0.5,0,1,16
1500,1500,3511.12487512481,3719.6963036963,11640,11700,24,1500,2,0.5,0,1,16
1500,755,3766.83431845931,2552.45038988781,12050,12080,24,1500,2,0.5,0,1,16
1500,1500,3563.67174492167,3238.67174492165,12000,12000,24,1500,2,0.5,0,1,16
1500,759,3984.03690476188,2565.97330586073,12054,12144,24,1500,2,0.5,0,1,16
1500,773,3913.36518759025,2613.30351176593,12184,12368,24,1500,2,0.5,0,1,16
1500,1500,3189.98893606385,3189.98893606385,11706,11706,24,1500,2,0.5,0,1,16
1500,1500,3943.52698412695,3943.52698412695,11724,11724,24,1500,2,0.5,0,1,16
1500,1500,4062.59126984135,3989.19271284268,11968,12096,24,1500,2,0.5,0,1,16
1500,1500,3961.94058441556,4061.4107142858,11874,11958,24,1500,2,0.5,0,1,16
1500,1500,4034.22619047617,4066.36904761913,12000,12000,24,1500,2,0.5,0,1,16
1500,774,3605.70924075916,2616.68424075916,12288,12384,24,1500,2,0.5,0,1,16
1500,1500,4059.75793650802,4047.63730158727,11944,12112,24,1500,2,0.5,0,1,16
1500,774,3792.42352647352,2616.68424075916,12240,12384,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,4038.53690476188,12000,12036,24,1500,2,0.5,0,1,16
1500,1500,4069.20238095247,3584.69049284042,12024,12144,24,1500,2,0.5,0,1,16
1500,771,3600.45455377948,2606.54205377947,12252,12336,24,1500,2,0.5,0,1,16
1500,1500,3970.04256854254,4064.00793650802,11940,11980,24,1500,2,0.5,0,1,16
1500,1500,3719.6963036963,3955.31168831166,11700,11820,24,1500,2,0.5,0,1,16
1500,785,3624.97642635135,2653.87225968468,12420,12560,24,1500,2,0.5,0,1,16
1500,797,4077.46626984136,2694.44100760342,12094,12752,24,1500,2,0.5,0,1,16
1500,1500,3976.67146464644,4033.74722222219,11994,11996,24,1500,2,0.5,0,1,16
1500,806,4061.04841269839,2724.86756854248,12224,12896,24,1500,2,0.5,0,1,16
1500,753,3764.14071761571,2545.68893190136,12030,12048,24,1500,2,0.5,0,1,16
1500,1500,3980.35418470415,3247.94466089457,12024,12056,24,1500,2,0.5,0,1,16
1500,1500,4033.26825396823,4076.78571428573,11992,12000,24,1500,2,0.5,0,1,16
1500,1500,3757.40671550671,3887.86825396832,11980,11984,24,1500,2,0.5,0,1,16
1500,761,3985.50999278497,2572.73476384719,12066,12176,24,1500,2,0.5,0,1,16
1500,1500,4038.05793650791,3257.21757686748,12032,12112,24,1500,2,0.5,0,1,16
1500,1500,3745.2855117105,3745.2855117105,11890,11890,24,1500,2,0.5,0,1,16
1500,1500,4031.83134920631,3981.0907287157,11980,12030,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3994.34852092349,12000,12138,24,1500,2,0.5,0,1,16
1500,1500,3975.93492063489,4076.78571428573,11988,12000,24,1500,2,0.5,0,1,16
1500,1500,4064.71626984135,3982.56381673879,11986,12042,24,1500,2,0.5,0,1,16
1500,760,3261.85403485394,2569.35403485396,12140,12160,24,1500,2,0.5,0,1,16
1500,1500,4074.39682539691,4050.51111111109,12068,12136,24,1500,2,0.5,0,1,16
1500,1500,4065.18849206358,3981.0907287157,11990,12030,24,1500,2,0.5,0,1,16
1500,1500,4065.6607142858,4067.07738095247,11994,12006,24,1500,2,0.5,0,1,16
1500,772,4044.76349206346,2609.9227827727,12088,12352,24,1500,2,0.5,0,1,16
1500,753,3764.14071761571,2545.68893190136,12030,12048,24,1500,2,0.5,0,1,16
1500,772,3602.20611610604,2609.9227827727,12264,12352,24,1500,2,0.5,0,1,16
1500,773,3291.99101176592,2613.30351176593,12322,12368,24,1500,2,0.5,0,1,16
1500,1500,3956.78477633475,4059.75793650802,11832,11944,24,1500,2,0.5,0,1,16
1500,1500,3956.78477633475,4076.78571428573,11832,12000,24,1500,2,0.5,0,1,16
1500,1500,4068.25793650802,3983.30036075033,12016,12048,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,4008.34285714283,12000,12252,24,1500,2,0.5,0,1,16
1500,1500,3542.65299700293,3542.65299700293,11856,11856,24,1500,2,0.5,0,1,16
1500,768,3908.26580086587,2596.39986679979,12144,12288,24,1500,2,0.5,0,1,16
1500,778,3612.71549006541,2630.20715673208,12336,12448,24,1500,2,0.5,0,1,16
1500,1500,3952.36551226548,4058.34126984135,11796,11932,24,1500,2,0.5,0,1,16
1500,1500,3863.39119769126,4021.77301587299,11792,11896,24,1500,2,0.5,0,1,16
1500,1500,3975.93492063489,4066.84126984136,11988,12004,24,1500,2,0.5,0,1,16
1500,1500,4068.49404761913,3259.53580586071,12018,12126,24,1500,2,0.5,0,1,16
1500,1500,3869.51046176053,4061.64682539691,11840,11960,24,1500,2,0.5,0,1,16
1500,1500,3551.41080863574,3750.67271339771,11916,11930,24,1500,2,0.5,0,1,16
1500,1500,3540.90143467636,3876.64960317467,11844,11896,24,1500,2,0.5,0,1,16
1500,754,3765.48751803751,2549.06966089458,12040,12064,24,1500,2,0.5,0,1,16
1500,1500,3950.15588023085,4076.78571428573,11778,12000,24,1500,2,0.5,0,1,16
1500,751,3761.44711677211,2538.9274739149,12010,12016,24,1500,2,0.5,0,1,16
1500,756,3768.18111888111,2555.83111888104,12060,12096,24,1500,2,0.5,0,1,16
1500,1500,4072.74404761914,3796.46392773892,12054,12270,24,1500,2,0.5,0,1,16
1500,768,3280.39986679977,2596.39986679979,12252,12288,24,1500,2,0.5,0,1,16
1500,1500,3208.53476800968,3208.53476800968,11818,11818,24,1500,2,0.5,0,1,16
1500,1500,3871.55021645028,4062.11904761913,11856,11964,24,1500,2,0.5,0,1,16
1500,1500,3741.24511044511,3875.62972582979,11860,11888,24,1500,2,0.5,0,1,16
1500,1500,4057.39682539691,3811.27873237872,11924,12380,24,1500,2,0.5,0,1,16
1500,1500,4022.73095238092,4022.73095238092,11904,11904,24,1500,2,0.5,0,1,16
1500,1500,3880.72911255418,4029.91547619044,11928,11964,24,1500,2,0.5,0,1,16
1500,795,3342.99204961695,2687.67954961696,12630,12720,24,1500,2,0.5,0,1,16
1500,1500,3975.93492063489,4065.89682539691,11988,11996,24,1500,2,0.5,0,1,16
1500,1500,4013.15158730156,4076.78571428573,11824,12000,24,1500,2,0.5,0,1,16
1500,756,3981.82727272724,2555.83111888104,12036,12096,24,1500,2,0.5,0,1,16
1500,754,3765.48751803751,2549.06966089458,12040,12064,24,1500,2,0.5,0,1,16
1500,1500,4060.70238095246,4045.72142857141,11952,12096,24,1500,2,0.5,0,1,16
1500,1500,3858.29181096688,4073.68849206358,11752,12062,24,1500,2,0.5,0,1,16
1500,1500,3208.53476800968,3208.53476800968,11818,11818,24,1500,2,0.5,0,1,16
1500,1500,3542.65299700292,3542.65299700292,11856,11856,24,1500,2,0.5,0,1,16
1500,754,3765.48751803751,2549.06966089458,12040,12064,24,1500,2,0.5,0,1,16
1500,1500,4026.56269841267,3989.19271284269,11936,12096,24,1500,2,0.5,0,1,16
1500,1500,4036.62103174601,3766.83431845931,12020,12050,24,1500,2,0.5,0,1,16
1500,1500,4029.91547619045,4038.53690476188,11964,12036,24,1500,2,0.5,0,1,16
1500,766,3275.76340881331,2589.63840881333,12224,12256,24,1500,2,0.5,0,1,16
1500,1500,4060.70238095246,3995.08506493504,11952,12144,24,1500,2,0.5,0,1,16
1500,1500,4078.4107142858,3828.78713786213,12102,12510,24,1500,2,0.5,0,1,16
1500,754,3893.98751803758,2549.06966089458,12032,12064,24,1500,2,0.5,0,1,16
1500,760,3581.18736818729,2569.35403485396,12120,12160,24,1500,2,0.5,0,1,16
1500,1500,4064.95238095247,3981.82727272724,11988,12036,24,1500,2,0.5,0,1,16
1500,1500,4050.03214285711,3804.54473026972,12132,12330,24,1500,2,0.5,0,1,16
1500,759,3579.43580586073,2565.97330586073,12108,12144,24,1500,2,0.5,0,1,16
1500,1500,4065.6607142858,4035.66309523807,11994,12012,24,1500,2,0.5,0,1,16
1500,1500,4068.25793650802,3577.68424353417,12016,12096,24,1500,2,0.5,0,1,16
1500,1500,4058.81349206357,3803.19792984792,11936,12320,24,1500,2,0.5,0,1,16
1500,1500,4064.48015873024,4076.78571428573,11984,12000,24,1500,2,0.5,0,1,16
1500,1500,3215.48945498936,3215.48945498936,11860,11860,24,1500,2,0.5,0,1,16
1500,1500,3991.40234487732,3282.718095793,12114,12266,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3908.26580086587,12000,12144,24,1500,2,0.5,0,1,16
1500,1500,4038.05793650792,3770.87471972471,12032,12080,24,1500,2,0.5,0,1,16
1500,792,3932.74285714292,2677.53736263728,12336,12672,24,1500,2,0.5,0,1,16
1500,1500,3957.52132034629,4047.1583333333,11838,12108,24,1500,2,0.5,0,1,16
1500,1500,3560.16862026855,3975.93492063489,11976,11988,24,1500,2,0.5,0,1,16
1500,1500,3560.16862026855,3975.93492063489,11976,11988,24,1500,2,0.5,0,1,16
1500,1500,3690.06669441669,3836.87438672445,11480,11584,24,1500,2,0.5,0,1,16
1500,1500,4042.84761904759,3595.19986679979,12072,12216,24,1500,2,0.5,0,1,16
1500,1500,3959.73095238092,4045.72142857141,11856,12096,24,1500,2,0.5,0,1,16
1500,776,3795.11712731712,2623.44569874562,12260,12416,24,1500,2,0.5,0,1,16
1500,776,3609.21236541229,2623.44569874562,12312,12416,24,1500,2,0.5,0,1,16
1500,756,3574.18111888104,2555.83111888104,12072,12096,24,1500,2,0.5,0,1,16
1500,762,3584.69049284042,2576.11549284041,12144,12192,24,1500,2,0.5,0,1,16
1500,774,3605.70924075917,2616.68424075916,12288,12384,24,1500,2,0.5,0,1,16
1500,759,3579.43580586073,2565.97330586073,12108,12144,24,1500,2,0.5,0,1,16
1500,772,4071.56349206358,2609.9227827727,12044,12352,24,1500,2,0.5,0,1,16
1500,754,3247.94466089457,2549.06966089458,12056,12064,24,1500,2,0.5,0,1,16
1500,1500,4064.71626984135,3982.56381673879,11986,12042,24,1500,2,0.5,0,1,16
1500,768,3595.19986679979,2596.39986679979,12216,12288,24,1500,2,0.5,0,1,16
1500,1500,4064.48015873024,3983.30036075033,11984,12048,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3892.96764069271,12000,12024,24,1500,2,0.5,0,1,16
1500,1500,4071.32738095246,3911.3254329005,12042,12168,24,1500,2,0.5,0,1,16
1500,1500,4020.81507936506,4072.98015873024,11888,12056,24,1500,2,0.5,0,1,16
1500,762,3266.4904928404,2576.11549284041,12168,12192,24,1500,2,0.5,0,1,16
1500,1500,3947.20970418468,4076.78571428573,11754,12000,24,1500,2,0.5,0,1,16
1500,783,3315.1733016982,2647.11080169822,12462,12528,24,1500,2,0.5,0,1,16
1500,1500,3941.31735209232,4057.69563492061,11706,12196,24,1500,2,0.5,0,1,16
1500,1500,3542.65299700293,3542.65299700293,11856,11856,24,1500,2,0.5,0,1,16
1500,1500,3757.40671550671,3887.86825396832,11980,11984,24,1500,2,0.5,0,1,16
1500,787,3628.47955100448,2660.63371767113,12444,12592,24,1500,2,0.5,0,1,16
1500,1500,3975.19837662335,4065.6607142858,11982,11994,24,1500,2,0.5,0,1,16
1500,1500,4070.38293650802,3907.24592352099,12034,12136,24,1500,2,0.5,0,1,16
1500,1500,3164.48841713833,3164.48841713833,11552,11552,24,1500,2,0.5,0,1,16
1500,1500,4073.92460317469,3312.85507270497,12064,12448,24,1500,2,0.5,0,1,16
1500,1500,3872.57009379516,4026.08373015869,11864,11932,24,1500,2,0.5,0,1,16
1500,1500,3967.09639249636,4076.78571428573,11916,12000,24,1500,2,0.5,0,1,16
1500,1500,3511.12487512481,3719.6963036963,11640,11700,24,1500,2,0.5,0,1,16
1500,1500,3967.09639249636,4063.06349206358,11916,11972,24,1500,2,0.5,0,1,16
1500,752,3891.94776334783,2542.30820290813,12016,12032,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3567.1748695748,12000,12024,24,1500,2,0.5,0,1,16
1500,1500,4069.20238095247,3902.1465367966,12024,12096,24,1500,2,0.5,0,1,16
1500,756,3896.02727272734,2555.83111888104,12048,12096,24,1500,2,0.5,0,1,16
1500,1500,4015.54642857139,4006.1332251082,11844,12234,24,1500,2,0.5,0,1,16
1500,1500,4070.14682539691,3591.69674214667,12032,12192,24,1500,2,0.5,0,1,16
1500,812,3953.14040404047,2745.15194250185,12496,12992,24,1500,2,0.5,0,1,16
1500,1500,3537.39831002324,3966.35984848482,11820,11910,24,1500,2,0.5,0,1,16
1500,1500,3975.19837662335,4032.78928571426,11982,11988,24,1500,2,0.5,0,1,16
1500,752,3762.79391719391,2542.30820290813,12020,12032,24,1500,2,0.5,0,1,16
1500,754,3980.35418470416,2549.06966089458,12024,12064,24,1500,2,0.5,0,1,16
1500,1500,3862.37132034638,4076.78571428573,11784,12000,24,1500,2,0.5,0,1,16
1500,1500,3984.77344877342,3581.18736818729,12060,12120,24,1500,2,0.5,0,1,16
1500,1500,4069.43849206358,3268.80872183362,12026,12182,24,1500,2,0.5,0,1,16
1500,1500,4068.96626984136,3774.91512099011,12022,12110,24,1500,2,0.5,0,1,16
1500,1500,4027.99960317457,4027.99960317457,11948,11948,24,1500,2,0.5,0,1,16
1500,1500,4064.48015873024,4076.78571428573,11984,12000,24,1500,2,0.5,0,1,16
1500,1500,3560.16862026855,3757.40671550671,11976,11980,24,1500,2,0.5,0,1,16
1500,1500,4067.07738095246,3568.92643190136,12006,12036,24,1500,2,0.5,0,1,16
1500,759,3259.53580586071,2565.97330586073,12126,12144,24,1500,2,0.5,0,1,16
1500,1500,3878.68935786442,3969.30602453099,11912,11934,24,1500,2,0.5,0,1,16
1500,756,3574.18111888105,2555.83111888104,12072,12096,24,1500,2,0.5,0,1,16
1500,786,3322.12798867789,2657.25298867791,12504,12576,24,1500,2,0.5,0,1,16
1500,1500,4057.39682539691,3811.27873237872,11924,12380,24,1500,2,0.5,0,1,16
1500,1500,3729.1239066489,4023.20992063488,11770,11908,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3998.76778499276,12000,12174,24,1500,2,0.5,0,1,16
1500,1500,3554.91393328886,3753.36631424131,11940,11950,24,1500,2,0.5,0,1,16
1500,759,3579.43580586073,2565.97330586073,12108,12144,24,1500,2,0.5,0,1,16
1500,1500,3563.67174492167,3238.67174492165,12000,12000,24,1500,2,0.5,0,1,16
1500,757,3254.89934787425,2559.21184787427,12098,12112,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3996.55815295812,12000,12156,24,1500,2,0.5,0,1,16
1500,761,3774.91512099011,2572.73476384719,12110,12176,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,4040.45277777775,12000,12052,24,1500,2,0.5,0,1,16
1500,1500,3504.11862581856,3714.3091020091,11592,11660,24,1500,2,0.5,0,1,16
1500,784,3924.5838383839,2650.49153069145,12272,12544,24,1500,2,0.5,0,1,16
1500,1500,3554.91393328886,3884.80862193369,11940,11960,24,1500,2,0.5,0,1,16
1500,755,4036.62103174601,2552.45038988781,12020,12080,24,1500,2,0.5,0,1,16
1500,1500,4050.99007936507,3319.80975968466,12140,12490,24,1500,2,0.5,0,1,16
1500,1500,4039.49484126981,3264.17226384717,12044,12154,24,1500,2,0.5,0,1,16
1500,1500,4061.88293650802,3991.40234487732,11962,12114,24,1500,2,0.5,0,1,16
1500,1500,4033.26825396822,4035.1841269841,11992,12008,24,1500,2,0.5,0,1,16
1500,773,3994.34852092349,2613.30351176593,12138,12368,24,1500,2,0.5,0,1,16
1500,767,3989.92925685423,2593.01913780656,12102,12272,24,1500,2,0.5,0,1,16
1500,1500,4019.85714285712,4048.59523809521,11880,12120,24,1500,2,0.5,0,1,16
1500,1500,3546.15612165605,3746.6323121323,11880,11900,24,1500,2,0.5,0,1,16
1500,1500,4045.7214285714,3605.70924075917,12096,12288,24,1500,2,0.5,0,1,16
1500,752,3567.1748695748,2542.30820290813,12024,12032,24,1500,2,0.5,0,1,16
1500,1500,3865.43095238102,4060.70238095246,11808,11952,24,1500,2,0.5,0,1,16
1500,765,4041.41071428569,2586.2576798201,12060,12240,24,1500,2,0.5,0,1,16
1500,1500,3883.78874458881,4031.35238095235,11952,11976,24,1500,2,0.5,0,1,16
1500,1500,3970.04256854254,4064.00793650802,11940,11980,24,1500,2,0.5,0,1,16
1500,1500,3850.13279220786,4057.1607142858,11688,11922,24,1500,2,0.5,0,1,16
1500,1500,4068.73015873024,3984.77344877342,12020,12060,24,1500,2,0.5,0,1,16
1500,1500,4068.49404761914,3579.43580586073,12018,12108,24,1500,2,0.5,0,1,16
1500,1500,3547.90768398261,3970.77911255409,11892,11946,24,1500,2,0.5,0,1,16
1500,1500,4063.29960317469,4040.45277777775,11974,12052,24,1500,2,0.5,0,1,16
1500,763,3586.44205516698,2579.49622183364,12156,12208,24,1500,2,0.5,0,1,16
1500,764,4069.67460317469,2582.87695082687,12028,12224,24,1500,2,0.5,0,1,16
1500,755,3250.2628898878,2552.45038988781,12070,12080,24,1500,2,0.5,0,1,16
1500,1500,3155.21550116541,3853.19242424249,11496,11712,24,1500,2,0.5,0,1,16
1500,768,3784.34272394271,2596.39986679979,12180,12288,24,1500,2,0.5,0,1,16
1500,783,3315.1733016982,2647.11080169822,12462,12528,24,1500,2,0.5,0,1,16
1500,1500,3757.40671550671,3887.86825396832,11980,11984,24,1500,2,0.5,0,1,16
1500,1500,3544.40455932949,4028.95753968251,11868,11956,24,1500,2,0.5,0,1,16
1500,760,3984.77344877342,2569.35403485396,12060,12160,24,1500,2,0.5,0,1,16
1500,754,3247.94466089457,2549.06966089458,12056,12064,24,1500,2,0.5,0,1,16
1500,1500,3971.51565656563,4068.25793650802,11952,12016,24,1500,2,0.5,0,1,16
1500,761,3774.91512099012,2572.73476384719,12110,12176,24,1500,2,0.5,0,1,16
1500,1500,3507.62175047168,3717.00270285269,11616,11680,24,1500,2,0.5,0,1,16
1500,1500,4028.47857142854,4063.5357142858,11952,11976,24,1500,2,0.5,0,1,16
1500,1500,4036.14206349204,3765.48751803751,12016,12040,24,1500,2,0.5,0,1,16
1500,1500,4018.89920634917,4073.92460317469,11872,12064,24,1500,2,0.5,0,1,16
1500,780,3308.21861471852,2636.96861471853,12420,12480,24,1500,2,0.5,0,1,16
1500,1500,4062.35515873024,3989.92925685423,11966,12102,24,1500,2,0.5,0,1,16
1500,1500,3556.66549561542,3754.71311466311,11952,11960,24,1500,2,0.5,0,1,16
1500,761,3774.91512099011,2572.73476384719,12110,12176,24,1500,2,0.5,0,1,16
1500,1500,3722.3899045399,3722.3899045399,11720,11720,24,1500,2,0.5,0,1,16
1500,760,3773.56832056831,2569.35403485396,12100,12160,24,1500,2,0.5,0,1,16
1500,1500,4065.6607142858,3979.61764069261,11994,12018,24,1500,2,0.5,0,1,16
1500,805,3834.17433954932,2721.48683954925,12550,12880,24,1500,2,0.5,0,1,16
1500,1500,3530.39206071699,3530.39206071699,11772,11772,24,1500,2,0.5,0,1,16
1500,1500,4059.75793650802,4047.63730158727,11944,12112,24,1500,2,0.5,0,1,16
1500,762,3266.4904928404,2576.11549284041,12168,12192,24,1500,2,0.5,0,1,16
1500,779,3305.90038572529,2633.5878857253,12406,12464,24,1500,2,0.5,0,1,16
1500,1500,4072.50793650802,3996.55815295812,12052,12156,24,1500,2,0.5,0,1,16
1500,1500,4031.83134920632,4036.621031746,11980,12020,24,1500,2,0.5,0,1,16
1500,771,3287.35455377946,2606.54205377947,12294,12336,24,1500,2,0.5,0,1,16
1500,1500,3975.93492063489,4066.84126984135,11988,12004,24,1500,2,0.5,0,1,16
1500,1500,4031.35238095235,4067.7857142858,11976,12012,24,1500,2,0.5,0,1,16
1500,1500,3974.46183261181,4067.31349206358,11976,12008,24,1500,2,0.5,0,1,16
1500,1500,3213.17122599614,3544.40455932949,11846,11868,24,1500,2,0.5,0,1,16
1500,761,3582.93893051386,2572.73476384719,12132,12176,24,1500,2,0.5,0,1,16
1500,780,3616.21861471854,2636.96861471853,12360,12480,24,1500,2,0.5,0,1,16
1500,1500,3869.51046176053,4061.64682539691,11840,11960,24,1500,2,0.5,0,1,16
1500,751,3978.14455266952,2538.9274739149,12006,12016,24,1500,2,0.5,0,1,16
1500,1500,4037.57896825394,3254.89934787425,12028,12098,24,1500,2,0.5,0,1,16
1500,760,3261.85403485394,2569.35403485396,12140,12160,24,1500,2,0.5,0,1,16
1500,1500,3947.94624819622,4015.06746031743,11760,11840,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,4067.54960317469,12000,12010,24,1500,2,0.5,0,1,16
1500,1500,3970.04256854254,4068.73015873025,11940,12020,24,1500,2,0.5,0,1,16
1500,1500,3969.306024531,4068.96626984136,11934,12022,24,1500,2,0.5,0,1,16
1500,1500,4069.9107142858,3988.45616883114,12030,12090,24,1500,2,0.5,0,1,16
1500,1500,4071.32738095247,3287.35455377946,12042,12294,24,1500,2,0.5,0,1,16
1500,1500,3857.271933622,4018.89920634918,11744,11872,24,1500,2,0.5,0,1,16
1500,1500,3754.71311466311,3974.4618326118,11960,11976,24,1500,2,0.5,0,1,16
1500,1500,3872.57009379516,4070.38293650802,11864,12034,24,1500,2,0.5,0,1,16
1500,771,3287.35455377946,2606.54205377947,12294,12336,24,1500,2,0.5,0,1,16
1500,1500,4040.93174603172,3271.12695082686,12056,12196,24,1500,2,0.5,0,1,16
1500,1500,4036.62103174601,3250.2628898878,12020,12070,24,1500,2,0.5,0,1,16
1500,754,3980.35418470416,2549.06966089458,12024,12064,24,1500,2,0.5,0,1,16
1500,758,4038.05793650792,2562.5925768675,12032,12128,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3904.18629148636,12000,12112,24,1500,2,0.5,0,1,16
1500,1500,4066.13293650802,3890.92788600295,11998,12008,24,1500,2,0.5,0,1,16
1500,1500,4038.53690476188,3259.53580586071,12036,12126,24,1500,2,0.5,0,1,16
1500,1500,3735.8579087579,4025.60476190473,11820,11928,24,1500,2,0.5,0,1,16
1500,1500,4061.17460317468,4071.56349206358,11956,12044,24,1500,2,0.5,0,1,16
1500,1500,3865.43095238102,3959.73095238092,11808,11856,24,1500,2,0.5,0,1,16
1500,1500,4076.78571428573,3900.10678210685,12000,12080,24,1500,2,0.5,0,1,16
1500,787,3628.47955100448,2660.63371767113,12444,12592,24,1500,2,0.5,0,1,16
1500,788,4005.39668109665,2664.01444666436,12228,12608,24,1500,2,0.5,0,1,16
1500,778,3612.71549006541,2630.20715673208,12336,12448,24,1500,2,0.5,0,1,16
1500,1500,3526.88893606387,3731.8175074925,11748,11790,24,1500,2,0.5,0,1,16
1500,751,4066.60515873024,2538.9274739149,12002,12016,24,1500,2,0.5,0,1,16
1500,1500,3975.19837662335,4035.66309523807,11982,12012,24,1500,2,0.5,0,1,16
1500,1500,4027.99960317458,3903.16641414148,11948,12104,24,1500,2,0.5,0,1,16
1500,800,4078.17460317469,2704.58319458311,12100,12800,24,1500,2,0.5,0,1,16
1500,1500,3236.35351592842,3561.92018259511,11986,11988,24,1500,2,0.5,0,1,16
1500,1500,3224.76237096228,3224.76237096228,11916,11916,24,1500,2,0.5,0,1,16
1500,751,3761.44711677211,2538.9274739149,12010,12016,24,1500,2,0.5,0,1,16
1500,1500,3227.08059995551,3227.08059995551,11930,11930,24,1500,2,0.5,0,1,16
1500,775,3793.77032689532,2620.06496975239,12250,12400,24,1500,2,0.5,0,1,16
1500,1500,3518.13112443106,3863.39119769126,11688,11792,24,1500,2,0.5,0,1,16
1500,1500,4020.81507936505,4072.98015873024,11888,12056,24,1500,2,0.5,0,1,16
1500,1500,3731.8175074925,3868.49058441565,11790,11832,24,1500,2,0.5,0,1,16
1500,757,4037.57896825394,2559.21184787427,12028,12112,24,1500,2,0.5,0,1,16
1500,785,4003.18704906202,2653.87225968468,12210,12560,24,1500,2,0.5,0,1,16
1500,1500,3757.40671550671,3975.93492063489,11980,11988,24,1500,2,0.5,0,1,16
